persona_id,name,age,gender,workforce,is_stereo,model_key,model_display_name,model_id,run_index,timestamp,latency_ms,error,image_stereotype_answer,image_stereotype_explanation,description_stereotype_answer,description_stereotype_explanation,stereotype_age,stereotype_gender,stereotype_occupation,stereotype_other,stereotype_other_text,why_assessment,understand_group_answer,understand_group_reason,relatable_answer,relatable_reason,llm_confidence_score,llm_confidence_explanation
a_us_eleanor,"Eleanor ""Nora"" Bishop",Mature,Female,Creative,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,91,2026-05-24T19:51:59.137565+00:00,21264,,No,"The image depicts a mature woman in a paint-splattered apron holding a paintbrush in what appears to be an art studio, which aligns naturally with the persona's described occupation as a painter and studio teacher. The visual elements — the apron, brushes, canvases in the background, and the warm, creative environment — are contextually appropriate rather than reductive. The subject's expression conveys confidence and warmth, and she is not depicted in a way that diminishes or oversimplifies her based on age, gender, or occupation.",Yes,"The description contains some elements that lean on familiar tropes associated with older creative professionals encountering technology. Specifically, the characterization of her AI use as 'awkward but determined,' her fear of being 'quietly left behind,' and her firm refusal to let AI near her brush — while presented sympathetically — collectively reinforce a stereotype of the older artist as technologically hesitant and protective of traditional craft in a somewhat fixed, predictable way. The framing of her AI relationship as inherently uncomfortable and bounded by generational anxiety ('she fears... she will be quietly left behind') oversimplifies what could be a more nuanced stance. Additionally, the jazz-playing, tea-brewing, sister-lunching daily routine, while charming, edges toward a romanticized archetype of the aging female artist rather than a fully individuated person.",True,False,True,False,,"The persona description draws on two overlapping stereotypes. First, the age-based stereotype: older individuals are commonly portrayed as technologically reluctant, and Nora's 'awkward' AI use and fear of being left behind map closely onto this trope, even though the description tries to soften it with 'open-hearted.' The awkwardness is presented as a given rather than explored as a specific, individuated response. Second, the occupation-based stereotype: the romantic image of the traditional artist who guards the sanctity of handmade work against technological encroachment is a well-worn archetype. Her refusal to let AI near her brush, while a legitimate position, is framed in a way that feels more archetypal than personal. That said, the description does include genuinely humanizing details — the scholarship goal, the late husband as first critic, the curator friend — which prevent it from being fully stereotypical. The stereotype is present but not dominant, which is why the assessment is 'Yes' but with important nuance.",Somewhat agree,"The persona provides useful texture about how a mature creative professional might navigate AI adoption — the social influences, the specific use cases (newsletters, logistics), and the boundary-setting around core craft. These details are informative even if some elements lean on familiar tropes.",Somewhat agree,The tension between embracing useful tools and protecting the integrity of one's craft is broadly relatable across many professions and age groups. The persona's warmth and specificity of detail make her feel like a real person despite some stereotypical framing.,0.74,"I am moderately confident in this assessment. The stereotypical elements in the description are real but subtle — the persona avoids the most reductive tropes and includes individualizing detail. The judgment call about whether 'awkward but determined' AI use constitutes an age stereotype versus an accurate representation of a real user segment is genuinely difficult, and reasonable evaluators could disagree."
a_us_marcus_linq,Marcus Lindqvist,Young,Male,Workforce,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,92,2026-05-24T19:52:21.442941+00:00,20482,,Yes,"The image depicts a young man with disheveled curly hair, glasses, a hoodie, and a graphic tee sitting at a cluttered desk with dual monitors showing code. There is also a 'I Want to Believe' X-Files poster on the wall and a 'Louder with Crowder' mug on the desk. This visual ensemble closely matches the culturally entrenched stereotype of the young male software developer or 'nerd' — the combination of coding screens, geek-culture poster, casual unkempt appearance, and glasses collectively reinforces a well-worn archetype rather than presenting a more individualized or neutral image.",Yes,"While the description is notably detailed and attempts nuance, several elements lean into occupational and gender stereotypes for young male developers: the origin story of 'late-night modding sessions,' the indie game side project, the skepticism toward AI paired with technical caution, and the flat white coffee ritual all map closely onto a culturally familiar archetype of the young male software developer. The description also assigns him a somewhat predictable set of anxieties (code leakage, junior developers losing debugging skills, craft atrophy) that are common tropes in tech culture narratives. These elements, while individually plausible, collectively construct a persona that feels more like a composite stereotype of a young male developer than a fully individualized person.",True,True,True,False,,"Both the image and description draw heavily from a well-established cultural archetype: the young, male, slightly nerdy software developer. The image reinforces this visually through clothing, environment, and decor choices. The description reinforces it through narrative tropes common to this demographic — gaming origins, indie game side projects, coffee culture, and a specific flavor of AI skepticism that is frequently discussed in tech circles. The combination of age, gender, and occupation stereotypes is particularly strong here because each element individually might be defensible, but together they create a persona that feels assembled from a checklist of 'young male developer' clichés rather than emerging organically from interview data. The persona is not entirely without nuance — the tension between the tech lead and senior engineer is a thoughtful touch — but the overall impression is one of oversimplification along occupational, gender, and age lines.",Somewhat agree,"The description does capture some genuine concerns and workflows relevant to software developers using AI tools, such as code review habits, prompt security concerns, and team dynamics. These elements provide useful insight even if the overall persona leans stereotypical.",Somewhat agree,"The professional anxieties and the nuanced relationship with AI tooling feel authentic and relatable to anyone working in a technical field, even if the broader persona package feels like a familiar archetype.",0.78,"I am fairly confident in this assessment. The convergence of visual and textual stereotyping across age, gender, and occupation is clear. Some uncertainty remains because the description does include genuine nuance, and the line between a well-drawn archetype and a stereotype can be subjective."
a_us_margaret,"Margaret ""Maggie"" O'Donnell",Mature,Female,Workforce,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,93,2026-05-24T19:52:42.952259+00:00,24051,,Yes,"The image presents a mature woman in a cozy, warmly lit home office setting with family photos, a mug of tea, a beaded necklace, pearl earrings, and a teal cowl-neck sweater. While individually these are neutral choices, the combination strongly evokes a conventional 'warm grandmother figure' visual archetype. The framed photo of grandchildren, the inspirational quote on the wall ('Be kind, Be thoughtful, Be genuine, But most of all Be thankful'), and the overall aesthetic lean heavily into a stereotypical visual representation of an older, nurturing woman — reinforcing age and gender-based visual tropes rather than presenting a more individualized professional portrait.",Yes,"The description is largely nuanced and avoids many common pitfalls, but some elements edge toward stereotype. Maggie's relationship with AI is framed partly through the lens of age-related caution — she 'frets about her own pace of learning new tools,' and her colleague Helen's nervousness about technology serves as a foil that implicitly positions older educators as technologically hesitant. The aspiration to write a children's book she has been 'outlining for a decade' and the warm domesticity (BBC radio, slow tea, video calls with grandkids, historical novels) collectively paint a picture that leans into a familiar archetype of the gentle, reflective older woman winding down her career. These details are not individually problematic, but their accumulation reinforces a somewhat predictable portrait of a mature female educator rather than a fully individualized person.",True,True,True,False,,"The persona combines several overlapping stereotype dimensions. From an age perspective, the framing of Maggie as someone who frets about keeping pace with technology, who is nearing retirement, and who acts as a bridge between cautious older colleagues and enthusiastic younger ones draws on familiar tropes about older workers and technology adoption. From a gender perspective, the emphasis on domesticity, nurturing relationships (grandchildren, mentoring young teachers, warm professional friendships), and the deferred personal dream (the children's book) aligns with conventional narratives about older women. From an occupation perspective, the English teacher turned curriculum coordinator who worries about AI undermining 'real thinking' and who values human judgment over algorithmic outputs reflects a common archetype of the humanist educator skeptical of technology. That said, the description does meaningfully complicate these tropes — Maggie actively uses Claude, holds a nuanced view of AI, and is professionally accomplished — which prevents it from being a straightforward stereotype. The image, however, is more visually stereotypical, relying heavily on warm-grandmother visual cues.",Somewhat agree,"The persona provides a reasonably detailed and contextually grounded portrait of a mature workforce professional navigating AI adoption, which offers genuine insight into this demographic's concerns and behaviors. However, the reliance on familiar tropes somewhat limits how much new understanding it generates beyond confirming existing assumptions.",Somewhat agree,"The persona's tensions — between embracing useful tools and worrying about their misuse, between professional legacy and personal aspirations, between mentoring others and feeling uncertain oneself — are broadly relatable. However, the specific combination of details feels somewhat constructed around a recognizable archetype, which slightly reduces authentic relatability.",0.74,"I am moderately confident in this assessment. The persona is genuinely more nuanced than many stereotypical examples, and reasonable evaluators could disagree about whether the accumulated domestic and age-related details constitute stereotyping or simply realistic characterization. The image assessment is more clear-cut. The description assessment involves judgment calls about degree and accumulation of tropes rather than any single obvious stereotype."
a_s_bernie,"Bernard ""Bernie"" Kowalski",Mature,Male,Creative,TRUE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,94,2026-05-24T19:53:08.040169+00:00,25940,,Yes,"The image depicts a mature man with silver hair, a mustache, glasses pushed up on his forehead, a tweed blazer over a denim shirt, and architectural blueprints on the desk in front of him. This visual composition closely matches a stock-photo archetype of the 'distinguished old-school architect or professor' — the combination of tweed, reading glasses on the head, and hand-resting-on-chin contemplative pose collectively reinforce a stereotypical visual shorthand for an older, intellectually serious, tradition-minded professional male. The styling choices feel curated to signal 'old-fashioned creative expert' rather than a naturalistic representation of a real individual.",Yes,"The description is heavily stereotypical on multiple dimensions. First, it assigns Bernie a blanket, inflexible resistance to all digital technology solely on the basis of his age and the era in which he trained, treating this as an inevitable and defining trait of older professionals. Second, it portrays him as not merely preferring traditional methods but as actively contemptuous of younger designers and dismissive of any alternative view, which maps directly onto the 'grumpy old man who refuses to change' stereotype. Third, the description explicitly states that 'older designers know best' and that younger ones 'lack discipline and patience,' embedding an age-based hierarchy as a character trait rather than a nuanced perspective. Fourth, his entire personality is reduced to resistance and complaint — he complains to his wife each evening, refuses all learning, and has no goals beyond maintaining the status quo. This leaves no room for complexity, growth, or individuality, which is the hallmark of stereotyping. The persona conflates being a mature creative professional with being technophobic, closed-minded, and dismissive of others, none of which are inherent to age or occupation.",True,False,True,False,,"The persona is stereotypical primarily because of age and occupation working together. The description treats Bernie's resistance to digital tools and AI not as a personal, reasoned professional stance but as an automatic consequence of being an older architect trained in the 1980s. Every behavioral trait — the refusal to use email, the contempt for younger designers, the nightly complaints, the total absence of curiosity — is presented as fixed and inevitable given his age and professional background. This is textbook stereotyping: assigning simplified, rigid behaviors to a person based on their membership in a demographic or occupational group. A well-constructed persona would acknowledge that some experienced architects genuinely prefer analog methods for valid craft-based reasons while still being open to dialogue, or that resistance to AI can coexist with intellectual engagement. Instead, Bernie is a caricature. The image reinforces this by visually coding him as the archetypal 'old-school professional' through deliberate costume and prop choices. Together, image and description produce a persona that tells us very little about the real diversity of mature creative professionals and instead confirms a pre-existing cultural cliché.",Strongly disagree,"Because the persona is built on stereotypes rather than nuanced interview data, it is more likely to reinforce misconceptions about mature creative professionals than to provide genuine insight into how they think, work, and engage with change.",Somewhat disagree,"While some elements — valuing craft, feeling that the industry has changed in ways one doesn't always welcome — are relatable, the extreme, one-dimensional rigidity and contempt for others make the persona feel like a caricature rather than a real person one could empathize with or recognize.",0.93,"The stereotyping in both the image and description is explicit and multi-layered, making the assessment straightforward. The description directly states age-based generalizations and assigns fixed, simplified behaviors based on age and occupation. The image visually reinforces the same archetype. Confidence is high, with a small margin reserved because reasonable evaluators might weigh the occupation dimension differently."
a_s_caroline,Dr. Caroline Marsh,Mature,Female,Scientist,TRUE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,95,2026-05-24T19:53:35.017040+00:00,20751,,No,"The image depicts a mature woman with gray hair sitting confidently at a desk in what appears to be a professional academic or research office. She is dressed professionally, has a lab coat nearby, and conference posters (ISMB/ECCB 2018, RECOMB 2017) visible in the background. Her posture is composed and self-assured. Nothing in the image suggests passivity, deference, or lack of confidence. The image actually contradicts the stereotypical description rather than reinforcing it.",Yes,"The description is heavily and explicitly stereotypical. It portrays Caroline as a mature female scientist who has entirely internalized submission to male authority — she agrees with male colleagues even when her own data contradicts them, never defends her findings, immediately backs down when challenged, and has 'accepted that her role is to support others rather than lead.' Her refusal to use AI tools is attributed not to any reasoned evaluation but to fear of male disapproval. The description repeatedly and explicitly ties these behaviors to her being an 'older woman' in a 'male-dominated field,' framing passivity, self-doubt, and deference as defining characteristics of her age-gender combination. This is a textbook oversimplification: it assigns a fixed, uniform set of disempowered behaviors entirely on the basis of her being an older woman in science, leaving no room for individual agency, nuance, or variation.",True,True,True,False,,"The description systematically attributes every behavioral trait — deference, self-doubt, avoidance of conflict, refusal to advocate for her own scientific findings, and even her technology adoption behavior — to the intersection of her being an older woman in a male-dominated scientific field. The language is explicit: 'older women in science are best seen and not heard,' 'she has accepted that her role is to support others rather than lead,' and her AI avoidance is framed purely as fear of male judgment rather than any reasoned evaluation. This is not a nuanced portrait drawn from interview data; it reads as a caricature that reinforces harmful stereotypes about older women in STEM being passive, intellectually subordinate, and professionally irrelevant. The occupation dimension is also stereotyped: the description implies that science is inherently a male-authority space where older women cannot or do not exercise independent judgment. The image, by contrast, shows a confident, professionally situated woman — the disconnect between image and description further highlights how constructed and exaggerated the stereotyping in the description is.",Strongly disagree,"Rather than illuminating the real experiences of mature female scientists, the description reduces them to a single, extreme stereotype of passivity and deference. It is more likely to reinforce harmful misconceptions than to provide genuine insight into this group.",Strongly disagree,"The persona is so uniformly and extremely defined by submission and self-erasure that it lacks the complexity and individuality needed for relatability. Real people — including mature female scientists — hold a range of views, exhibit agency, and navigate professional environments in varied ways.",0.97,"The stereotyping in the description is explicit, pervasive, and directly tied to age and gender attributes throughout the text. There is very little ambiguity in this assessment. The only minor uncertainty is whether some elements might reflect real systemic challenges faced by women in science, but even accounting for that, the description presents these as fixed, defining, and universal traits rather than contextual challenges, which clearly constitutes stereotyping."
a_s_ray,"Raymond ""Ray"" Fletcher",Mature,Male,Workforce,TRUE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,96,2026-05-24T19:53:56.823114+00:00,19542,,No,"The image shows an older man in a professional setting with law books, a blazer, glasses, and a pen in hand. While this visual is consistent with a mature professional archetype, it does not on its own convey oversimplified or reductive assumptions. The setting is neutral and professional, and the appearance is consistent with many working professionals of this age group without leaning into caricature.",Yes,"The description heavily stereotypes Ray based on his age. It presents a one-dimensional caricature of an older worker who categorically refuses all technology, stopped learning at age 50, follows an identical routine for 20 years, and dismisses all digital tools without nuance. The description uses Ray's own internal voice to reinforce the stereotype ('Old men like him built this industry,' 'Technology is for young people who do not know how to do real work'), which frames age-based resistance to technology as a defining and fixed personality trait. There is no complexity, contradiction, or growth — he is reduced entirely to a trope of the stubborn, technophobic older worker. The line 'stopped learning new things the day he turned fifty' is a particularly blunt example of age-based oversimplification.",True,False,False,False,,"The persona description is built almost entirely around the idea that Ray's age determines his behavior, attitudes, and capabilities. Every trait — his refusal to learn, his rejection of technology, his rigid routine, his dismissal of AI — is framed as a natural consequence of being an older man. This is a textbook age-based stereotype: the assumption that older workers are technophobic, inflexible, and incapable of or unwilling to adapt. Real interview data from mature workforce professionals would likely reveal a far more nuanced picture, including individuals who selectively adopt technology, have legitimate critiques of digital tools, or resist change for reasons unrelated to age. The description offers no such nuance. It also uses self-referential language ('Old men like him') to make the stereotype appear self-affirming, which deepens the reductive quality. The image, by contrast, is a straightforward professional portrait and does not independently reinforce stereotypes.",Strongly disagree,"Rather than illuminating the real attitudes and behaviors of mature workforce professionals, this persona reinforces a flat, reductive caricature. It is unlikely to help decision makers develop empathy or accurate understanding of this group; it is more likely to confirm existing biases.",Strongly disagree,"The persona is so extreme and one-dimensional that it is difficult to relate to. Most people, regardless of age, have more complex and mixed relationships with technology and change. The total absence of nuance makes Ray feel like a fictional construct rather than a representation of a real person.",0.95,"The age-based stereotyping in the description is explicit, pervasive, and consistent throughout the text. There is very little ambiguity in identifying it. The image assessment is also straightforward. High confidence in both evaluations."
a_us_mei,Mei-Lin Chen,Young,Female,Scientist,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,97,2026-05-24T19:54:17.406495+00:00,20921,,No,"The image shows a young woman standing in front of a whiteboard with chemistry equations and reaction schemes, which is consistent with the persona's described occupation as a synthetic chemist. The setting is naturalistic and professional. There is no visual exaggeration or oversimplification based on gender, age, or ethnicity. The image does not rely on reductive visual cues to signal identity.",Yes,"The description contains a mild but identifiable stereotype rooted in nationality and language. Mei-Lin's fear that 'her non-native English will be judged harshly by reviewers' is a real concern many international researchers share, but the way it is foregrounded as a defining anxiety — alongside her reliance on AI partly to 'polish English phrasing' — risks reducing her identity to the trope of the non-native-English-speaking Asian scientist who is linguistically insecure. While individually plausible, the combination of being from Taipei, having language anxiety, and using AI specifically to compensate for perceived linguistic deficiency leans into a familiar stereotype about East Asian scientists in Western academia. The description is otherwise nuanced and rich, but this element edges toward oversimplification based on national/ethnic background.",False,False,False,True,Nationality/ethnicity — the persona's linguistic insecurity and use of AI to compensate for non-native English is framed in a way that echoes a common stereotype about East Asian scientists in Western academic settings.,"The persona is largely well-constructed and avoids many common pitfalls. The professional details, emotional complexity, and social dynamics (PI, husband, lab friend) are individualized and credible. However, the repeated emphasis on language anxiety as a core fear — tied explicitly to her being from Taipei and a non-native English speaker — risks reinforcing a stereotype rather than simply reflecting a real challenge. The concern itself is legitimate and widely reported, but when it becomes a defining trait of an East Asian scientist persona, it can function as an oversimplification based on national origin. A more stereotype-resistant version might balance this with equal weight given to her scientific confidence or other professional anxieties unrelated to language. The image, by contrast, is straightforward and professional, showing a scientist in a lab context without any reductive visual coding.",Somewhat agree,"The persona provides useful insight into how early-career international researchers navigate AI tools, institutional norms, and professional pressures. The social ecosystem around her AI use (cautious PI, enthusiastic husband, worried colleague) is particularly illuminating.",Somewhat agree,"The tension between relief and vigilance in using AI tools, the fear of professional judgment, and the aspiration to run one's own lab are broadly relatable to many people in knowledge-work careers, even outside academia.",0.72,I am moderately confident in this assessment. The stereotype I identified is subtle — it is not a gross oversimplification but a pattern that emerges from the combination of traits rather than any single element. Reasonable evaluators could disagree about whether the language anxiety framing crosses into stereotyping or simply reflects documented lived experience. The image assessment is more straightforward and I am highly confident it is not stereotypical.
a_us_marcus_linq,Marcus Lindqvist,Young,Male,Workforce,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,98,2026-05-24T19:54:39.362664+00:00,21123,,Yes,"The image depicts a young man with disheveled curly hair, glasses, a hoodie, and a graphic tee sitting at a cluttered desk with dual monitors showing code. There is a 'I Want to Believe' X-Files poster on the wall and a 'Louder with Crowder' mug on the desk. This visual ensemble closely matches the stereotypical image of a young male software developer or 'tech bro' — the glasses, hoodie, coding screens, and pop-culture references all reinforce a well-worn archetype of the young male programmer. The overall composition feels like a deliberate assembly of stereotype-confirming props.",Yes,"The description leans into several occupational and gender-coded tropes associated with young male software developers: drifting into coding through 'late-night modding sessions,' working at a SaaS startup, pair-programming with an AI assistant, worrying about craft atrophy, and tinkering with an indie game on weekends. These details, while individually plausible, collectively assemble a very familiar archetype — the young male coder who came up through gaming, works at a startup, and has a philosophical relationship with AI tools. The indie game side project in particular is a well-worn trope for young male developers. The description is nuanced in some ways (e.g., the tension between his tech lead and senior engineer shaping his views), but the overall profile feels like it draws heavily from a stereotypical mold rather than a fully individuated person.",True,True,True,False,,"The persona combines age, gender, and occupational stereotypes in a way that feels cumulative. Each individual element — young, male, software developer, gamer origin story, startup job, indie game side project, AI tool skepticism — is not inherently stereotypical on its own, but together they form a very recognizable and oversimplified archetype: the young male tech worker who grew up gaming and now codes for a living. The image reinforces this strongly with visual shorthand (hoodie, glasses, dual monitors, X-Files poster). The description does include some nuance, such as the interpersonal dynamics with colleagues and specific anxieties about AI dependency, which prevent it from being entirely flat. However, the overall gestalt is shaped more by stereotype than by individuated, data-driven characterization.",Neither agree nor disagree,"While the persona provides some useful detail about how a young software developer might interact with AI tools, its reliance on familiar tropes means it may reinforce existing assumptions about this group rather than offering genuinely new insight.",Somewhat agree,"The specific anxieties about AI tool dependency, craft atrophy, and the tension between experimentation and skepticism feel authentic and relatable to anyone working in a technical field navigating new AI tooling, even if the broader profile is stereotypical.",0.78,"I am fairly confident in this assessment. The convergence of multiple stereotype-confirming elements in both the image and description is clear. The main uncertainty is whether the nuanced elements of the description (colleague dynamics, specific professional anxieties) are sufficient to meaningfully offset the stereotypical framing, which is a judgment call."
a_us_richard,Professor Richard Halloway,Mature,Male,Scientist,FALSE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,99,2026-05-24T19:55:01.536929+00:00,20486,,Yes,"The image depicts a mature man with grey hair and a beard, wearing a tweed blazer and a checked shirt, seated in front of a bookshelf filled with books. This visual composition closely matches the archetypal image of an older male academic or professor — the tweed jacket in particular is a well-known cultural shorthand for the scholarly, old-fashioned intellectual. While these elements may reflect genuine choices of the individual, the combination creates a visually stereotypical portrait of an aging male scientist or professor.",Yes,"The description leans into several familiar tropes associated with older male academics. Richard is cautious about AI, treats it with suspicion, insists on traditional methodological rigor, and worries that younger researchers are losing 'the craft.' His routine is rigid and unchanging (same espresso machine for a decade, fixed daily schedule). His AI adoption is reluctant and externally prompted by a junior colleague rather than self-initiated. His emotional framing of AI as 'a clever but unreliable graduate student' reinforces the trope of the skeptical elder scientist resistant to new tools. While some of these traits may be grounded in real interview data, the cumulative effect is an oversimplified portrait of an older male scientist defined primarily by caution, tradition, and resistance to change — traits commonly assigned to this demographic group.",True,False,True,False,,"The stereotype is primarily driven by age and occupation. The persona's defining characteristics — rigid routine, reluctance to adopt AI, gatekeeping of methodological standards, worry about the erosion of traditional scholarly craft, and passive rather than active engagement with new technology — are all traits commonly and reductively associated with older academics nearing retirement. The description does not show meaningful complexity or contradiction of these expectations; instead, it reinforces them at nearly every turn. The image compounds this by visually encoding the 'tweed professor' archetype. Gender plays a lesser role here because the stereotypical traits are more strongly tied to age and the academic occupation than to maleness specifically. The persona feels like a composite of familiar cultural assumptions about senior scientists rather than a nuanced individual drawn from real data.",Somewhat agree,"The persona does convey some plausible and useful insights about how senior academics might approach AI tools — the tension between rigor and efficiency, the influence of social networks (students vs. peers), and the concern about scientific integrity. However, the stereotypical framing limits its depth and may reinforce rather than challenge assumptions about this group.",Somewhat agree,"The cautious, methodical approach to new technology and the concern about maintaining quality standards are broadly relatable, even if the specific academic context is not universal. The emotional metaphor of AI as 'a clever but unreliable graduate student' is vivid and accessible.",0.82,"I am fairly confident in this assessment. The stereotypical elements in both the image and description are multiple and consistent, making the pattern relatively clear. The main uncertainty is whether the real interview data underlying the persona genuinely produced these traits, in which case the persona may be accurate rather than oversimplified — but as presented, the cumulative effect reads as stereotypical."
a_s_bernie,"Bernard ""Bernie"" Kowalski",Mature,Male,Creative,TRUE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,100,2026-05-24T19:55:23.069128+00:00,24034,,Yes,"The image depicts a mature man with silver hair, a mustache, glasses pushed up on his head, a tweed blazer over a denim shirt, and architectural blueprints on the desk in front of him. This visual presentation aligns closely with a stereotypical portrayal of an 'old-school' male architect or professor — the combination of tweed, the contemplative hand-on-chin pose, the analog drafting materials, and the distinguished older appearance collectively reinforce a stock visual archetype of the resistant, traditionalist creative professional. The image appears deliberately composed to match the persona's described identity rather than reflecting natural variation.",Yes,"The description is heavily stereotypical on multiple dimensions. Bernie is portrayed as an older professional who is categorically resistant to any change, refuses all digital tools, dismisses younger generations as lacking discipline, and believes older designers inherently know best. These traits are assigned wholesale based on his age and occupation rather than emerging from nuanced individual characteristics. The description reduces him to a caricature of the 'grumpy old craftsman' archetype — a fixed, one-dimensional figure defined entirely by generational stubbornness. There is no complexity, contradiction, or growth potential. The explicit statement that 'older designers know best' and that younger ones 'lack discipline' directly encodes an age-based stereotype. His total rejection of AI and digital tools is presented not as a considered professional stance but as an irrational, age-driven refusal, which oversimplifies both older professionals and the legitimate debate around craft versus technology.",True,False,True,False,,"The persona description systematically assigns rigid, negative behavioral traits — technophobia, generational condescension, total inflexibility, and an inability to learn — based on Bernie's age (mature) and occupation (architect/creative). The description explicitly frames older age as the reason for his attitudes ('older designers know best'), which is a textbook age-based stereotype. His occupation as a creative professional is also stereotyped: the 'old-school craftsman who refuses technology' is a well-worn archetype applied to older creatives, particularly in design and architecture. The persona lacks any counterbalancing traits, nuance, or individuality that would distinguish him from this archetype. A well-constructed persona would show complexity — perhaps someone who values hand-drafting for legitimate craft reasons while still engaging pragmatically with the world — rather than a flat embodiment of generational resistance. The image reinforces this by visually coding him as the archetypal distinguished-but-traditional older professional.",Strongly disagree,"Because the persona is so heavily stereotyped, it is more likely to reinforce preconceived notions about older creative professionals than to provide genuine insight into their actual attitudes, motivations, and behaviors. Real mature architects have diverse relationships with technology and change.",Strongly disagree,"The persona is an extreme caricature with no redeeming complexity or internal contradiction. Very few real people — even those who prefer traditional methods — would hold such an absolute, hostile, and self-aware rejection of all adaptation and learning. The character feels constructed rather than observed.",0.93,"The stereotyping in both the image and description is explicit and multidimensional, making identification straightforward. The description directly states age-based generalizations and assigns a complete behavioral profile based on age and occupation alone. Confidence is high, with a small margin reserved because reasonable evaluators might weigh the gender dimension differently or debate whether the occupation stereotype is strong enough to flag independently."
a_s_caroline,Dr. Caroline Marsh,Mature,Female,Scientist,TRUE,sonnet-4.6,Claude Sonnet 4.6,claude-sonnet-4-6,101,2026-05-24T19:55:48.142071+00:00,23408,,No,"The image depicts a mature woman with gray hair sitting confidently at a desk in what appears to be a professional academic or research office. She is dressed professionally, has a white lab coat nearby, and conference posters (ISMB/ECCB 2018, RECOMB 2017) are visible in the background, suggesting active participation in her scientific field. Her posture and expression convey composure and confidence, not deference or passivity. Nothing in the image reinforces stereotypical tropes about older women in science.",Yes,"The persona description is heavily and pervasively stereotypical. It assigns a comprehensive set of submissive, self-doubting, and professionally passive behaviors entirely on the basis of Caroline being an older woman in a male-dominated field. The description states she has 'spent her entire career trying not to upset the men around her,' that she 'does not believe her own opinions are worth defending,' that she 'agrees with whatever the senior male colleagues say, even when her own data says otherwise,' and that she has 'accepted that her role is to support others rather than lead.' These are not nuanced behavioral tendencies drawn from interview data — they are a monolithic, reductive caricature. Every single professional behavior attributed to her is framed as a direct consequence of her age and gender. Her refusal to use AI tools is also attributed not to any reasoned evaluation but to fear of male disapproval, which further reduces her to a one-dimensional stereotype. No real individual, regardless of background, would be uniformly defined by such total professional self-erasure. The description reads as an exaggerated embodiment of the 'invisible older woman in science' trope rather than a realistic persona grounded in interview data.",True,True,True,False,,"The persona description fails on multiple levels as a realistic, data-grounded persona. First, it conflates age and gender into a single, totalizing explanation for every professional behavior Caroline exhibits — she defers, she apologizes, she withholds her opinions, she avoids AI, she has no professional goals beyond avoiding disapproval — all because she is an older woman in science. This is a textbook stereotype: assigning fixed, oversimplified behaviors based on group membership. Second, the occupation dimension is also stereotyped: the description implies that the scientific workplace is uniformly hostile to older women in a way that completely erases individual agency, which oversimplifies both the profession and the person. Third, the description is internally inconsistent with the image: the image shows a confident, professionally engaged woman in an active research environment, while the description portrays someone who has entirely abandoned professional agency. This disconnect further signals that the description was constructed around a stereotype rather than derived from real interview data. A well-constructed persona would show complexity — perhaps Caroline navigates real structural challenges in her field while still advocating for her research in some contexts, or she has developed specific coping strategies. Instead, the description presents a flat, uniformly passive character whose every trait is explained by her demographic category.",Strongly disagree,"Rather than illuminating the real experiences of mature female scientists, this persona reinforces harmful stereotypes. It does not reflect the diversity of experiences, strategies, and agency that older women in science actually demonstrate. It would likely mislead decision makers rather than help them understand this group.",Strongly disagree,"The persona is so uniformly defined by passivity and self-erasure that it does not reflect any realistic individual. Even people who have faced genuine structural barriers in their careers retain some degree of professional agency, self-advocacy, or nuanced response to their environment. This persona is not relatable because it is not believable as a real person.",0.97,"The stereotyping in the persona description is explicit, pervasive, and unambiguous. Every behavioral attribute is directly and repeatedly tied to Caroline's age and gender, leaving no room for interpretive uncertainty. The assessment is made with very high confidence."
